CLUSTERID1	interaction	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation	shared_motifs	TopSharedMotifs
3124	motif_193	3124	0.0	1.0	1.0	1.0	-1		['motif_193', 'motif_170', 'motif_101', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3124	motif_170	3124	0.0	1.0	1.0	1.0	-1		['motif_193', 'motif_170', 'motif_101', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3124	motif_101	3124	0.0	1.0	1.0	1.0	-1		['motif_193', 'motif_170', 'motif_101', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3124	motif_53	3124	0.0	1.0	1.0	1.0	-1		['motif_193', 'motif_170', 'motif_101', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3142	motif_126	3142	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_128', 'motif_6']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3142	motif_128	3142	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_128', 'motif_6']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3142	motif_6	3142	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_128', 'motif_6']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3150	motif_148	3150	0.0	1.0	1.0	1.0	-1		['motif_148', 'motif_179', 'motif_96']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3150	motif_179	3150	0.0	1.0	1.0	1.0	-1		['motif_148', 'motif_179', 'motif_96']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3150	motif_96	3150	0.0	1.0	1.0	1.0	-1		['motif_148', 'motif_179', 'motif_96']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3156	motif_103	3156	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_170', 'motif_158', 'motif_128', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3156	motif_170	3156	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_170', 'motif_158', 'motif_128', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3156	motif_158	3156	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_170', 'motif_158', 'motif_128', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3156	motif_128	3156	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_170', 'motif_158', 'motif_128', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3156	motif_70	3156	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_170', 'motif_158', 'motif_128', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3166	motif_103	3166	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_53', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3166	motif_53	3166	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_53', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3166	motif_70	3166	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_53', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3181	motif_103	3181	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_6', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3181	motif_181	3181	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_6', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3181	motif_170	3181	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_6', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3181	motif_70	3181	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_6', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3181	motif_193	3181	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_6', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3181	motif_53	3181	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_6', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3181	motif_128	3181	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_6', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3181	motif_6	3181	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_6', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3181	motif_158	3181	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_6', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3199	motif_128	3199	0.0	1.0	1.0	1.0	-1		['motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3236	motif_103	3236	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3236	motif_70	3236	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3236	motif_193	3236	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3236	motif_53	3236	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3236	motif_128	3236	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3236	motif_158	3236	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_70', 'motif_193', 'motif_53', 'motif_128', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3243	motif_8	3243	0.0	1.0	1.0	1.0	-1		['motif_8']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3276	motif_8	3276	0.0	1.0	1.0	1.0	-1		['motif_8']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3304	motif_123	3304	0.0	1.0	1.0	1.0	-1		['motif_123', 'motif_103']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3304	motif_103	3304	0.0	1.0	1.0	1.0	-1		['motif_123', 'motif_103']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3305	motif_126	3305	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3305	motif_128	3305	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3306	motif_126	3306	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_122', 'motif_146', 'motif_6']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3306	motif_122	3306	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_122', 'motif_146', 'motif_6']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3306	motif_146	3306	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_122', 'motif_146', 'motif_6']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3306	motif_6	3306	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_122', 'motif_146', 'motif_6']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3412	motif_123	3412	0.0	1.0	1.0	1.0	-1		['motif_123', 'motif_103', 'motif_53', 'motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3412	motif_103	3412	0.0	1.0	1.0	1.0	-1		['motif_123', 'motif_103', 'motif_53', 'motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3412	motif_53	3412	0.0	1.0	1.0	1.0	-1		['motif_123', 'motif_103', 'motif_53', 'motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3412	motif_128	3412	0.0	1.0	1.0	1.0	-1		['motif_123', 'motif_103', 'motif_53', 'motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3413	motif_103	3413	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_156', 'motif_19']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3413	motif_156	3413	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_156', 'motif_19']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3413	motif_19	3413	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_156', 'motif_19']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3423	motif_103	3423	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3423	motif_128	3423	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3435	motif_103	3435	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_123', 'motif_126', 'motif_43', 'motif_53', 'motif_101']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3435	motif_123	3435	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_123', 'motif_126', 'motif_43', 'motif_53', 'motif_101']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3435	motif_126	3435	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_123', 'motif_126', 'motif_43', 'motif_53', 'motif_101']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3435	motif_43	3435	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_123', 'motif_126', 'motif_43', 'motif_53', 'motif_101']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3435	motif_53	3435	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_123', 'motif_126', 'motif_43', 'motif_53', 'motif_101']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3435	motif_101	3435	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_123', 'motif_126', 'motif_43', 'motif_53', 'motif_101']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3445	motif_103	3445	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_123', 'motif_53', 'motif_128', 'motif_4']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3445	motif_123	3445	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_123', 'motif_53', 'motif_128', 'motif_4']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3445	motif_53	3445	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_123', 'motif_53', 'motif_128', 'motif_4']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3445	motif_128	3445	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_123', 'motif_53', 'motif_128', 'motif_4']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3445	motif_4	3445	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_123', 'motif_53', 'motif_128', 'motif_4']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3448	motif_126	3448	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_128', 'motif_146']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3448	motif_128	3448	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_128', 'motif_146']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3448	motif_146	3448	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_128', 'motif_146']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3504	motif_126	3504	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_43', 'motif_128', 'motif_108']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3504	motif_43	3504	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_43', 'motif_128', 'motif_108']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3504	motif_128	3504	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_43', 'motif_128', 'motif_108']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3504	motif_108	3504	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_43', 'motif_128', 'motif_108']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3517	motif_184	3517	0.0	1.0	1.0	1.0	-1		['motif_184', 'motif_176']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3517	motif_176	3517	0.0	1.0	1.0	1.0	-1		['motif_184', 'motif_176']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3518	motif_103	3518	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25', 'motif_101']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3518	motif_25	3518	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25', 'motif_101']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3518	motif_101	3518	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25', 'motif_101']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3529	motif_35	3529	0.0	1.0	1.0	1.0	-1		['motif_35', 'motif_126', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3529	motif_126	3529	0.0	1.0	1.0	1.0	-1		['motif_35', 'motif_126', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3529	motif_53	3529	0.0	1.0	1.0	1.0	-1		['motif_35', 'motif_126', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3531	motif_126	3531	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_128', 'motif_158', 'motif_38']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3531	motif_128	3531	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_128', 'motif_158', 'motif_38']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3531	motif_158	3531	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_128', 'motif_158', 'motif_38']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3531	motif_38	3531	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_128', 'motif_158', 'motif_38']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3537	motif_91	3537	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_126', 'motif_53', 'motif_146', 'motif_160', 'motif_19', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3537	motif_126	3537	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_126', 'motif_53', 'motif_146', 'motif_160', 'motif_19', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3537	motif_53	3537	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_126', 'motif_53', 'motif_146', 'motif_160', 'motif_19', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3537	motif_146	3537	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_126', 'motif_53', 'motif_146', 'motif_160', 'motif_19', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3537	motif_160	3537	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_126', 'motif_53', 'motif_146', 'motif_160', 'motif_19', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3537	motif_19	3537	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_126', 'motif_53', 'motif_146', 'motif_160', 'motif_19', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3537	motif_158	3537	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_126', 'motif_53', 'motif_146', 'motif_160', 'motif_19', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3540	motif_179	3540	0.0	1.0	1.0	1.0	-1		['motif_179', 'motif_155']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3540	motif_155	3540	0.0	1.0	1.0	1.0	-1		['motif_179', 'motif_155']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3551	motif_158	3551	0.0	1.0	1.0	1.0	-1		['motif_158', 'motif_126', 'motif_43', 'motif_53', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3551	motif_126	3551	0.0	1.0	1.0	1.0	-1		['motif_158', 'motif_126', 'motif_43', 'motif_53', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3551	motif_43	3551	0.0	1.0	1.0	1.0	-1		['motif_158', 'motif_126', 'motif_43', 'motif_53', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3551	motif_53	3551	0.0	1.0	1.0	1.0	-1		['motif_158', 'motif_126', 'motif_43', 'motif_53', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3551	motif_70	3551	0.0	1.0	1.0	1.0	-1		['motif_158', 'motif_126', 'motif_43', 'motif_53', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3556	motif_103	3556	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_91', 'motif_70', 'motif_193', 'motif_53', 'motif_160', 'motif_38', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3556	motif_181	3556	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_91', 'motif_70', 'motif_193', 'motif_53', 'motif_160', 'motif_38', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3556	motif_170	3556	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_91', 'motif_70', 'motif_193', 'motif_53', 'motif_160', 'motif_38', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3556	motif_91	3556	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_91', 'motif_70', 'motif_193', 'motif_53', 'motif_160', 'motif_38', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3556	motif_70	3556	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_91', 'motif_70', 'motif_193', 'motif_53', 'motif_160', 'motif_38', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3556	motif_193	3556	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_91', 'motif_70', 'motif_193', 'motif_53', 'motif_160', 'motif_38', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3556	motif_53	3556	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_91', 'motif_70', 'motif_193', 'motif_53', 'motif_160', 'motif_38', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3556	motif_160	3556	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_91', 'motif_70', 'motif_193', 'motif_53', 'motif_160', 'motif_38', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3556	motif_38	3556	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_91', 'motif_70', 'motif_193', 'motif_53', 'motif_160', 'motif_38', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3556	motif_158	3556	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_170', 'motif_91', 'motif_70', 'motif_193', 'motif_53', 'motif_160', 'motif_38', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3564	motif_53	3564	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_160', 'motif_170', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3564	motif_160	3564	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_160', 'motif_170', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3564	motif_170	3564	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_160', 'motif_170', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3564	motif_158	3564	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_160', 'motif_170', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3589	motif_126	3589	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_152', 'motif_53', 'motif_128', 'motif_143']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3589	motif_152	3589	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_152', 'motif_53', 'motif_128', 'motif_143']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3589	motif_53	3589	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_152', 'motif_53', 'motif_128', 'motif_143']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3589	motif_128	3589	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_152', 'motif_53', 'motif_128', 'motif_143']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3589	motif_143	3589	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_152', 'motif_53', 'motif_128', 'motif_143']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3590	motif_193	3590	0.0	1.0	1.0	1.0	-1		['motif_193', 'motif_147', 'motif_38']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3590	motif_147	3590	0.0	1.0	1.0	1.0	-1		['motif_193', 'motif_147', 'motif_38']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3590	motif_38	3590	0.0	1.0	1.0	1.0	-1		['motif_193', 'motif_147', 'motif_38']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3607	motif_91	3607	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_15', 'motif_53', 'motif_160', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3607	motif_15	3607	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_15', 'motif_53', 'motif_160', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3607	motif_53	3607	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_15', 'motif_53', 'motif_160', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3607	motif_160	3607	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_15', 'motif_53', 'motif_160', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3607	motif_158	3607	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_15', 'motif_53', 'motif_160', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3609	motif_179	3609	0.0	1.0	1.0	1.0	-1		['motif_179', 'motif_131']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3609	motif_131	3609	0.0	1.0	1.0	1.0	-1		['motif_179', 'motif_131']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3611	motif_53	3611	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3611	motif_128	3611	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3622	motif_96	3622	0.0	1.0	1.0	1.0	-1		['motif_96']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3633	motif_126	3633	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_43', 'motif_53', 'motif_128', 'motif_119']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3633	motif_43	3633	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_43', 'motif_53', 'motif_128', 'motif_119']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
3633	motif_53	3633	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_43', 'motif_53', 'motif_128', 'motif_119']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
