CLUSTERID1	interaction	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ	MEH	OtherScore	shared_motifs	TopSharedMotifs
7375	cosine	7736	25.0	0.9611	-28.031	0.0	0.0	['motif_197', 'motif_245', 'motif_78', 'motif_152', 'motif_134']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1724	cosine	7375	25.0	0.8524	-28.031	0.0	0.0	['motif_104', 'motif_294', 'motif_134', 'motif_13']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1100	cosine	2000	25.0	0.9017	270.221	0.0	0.0	['motif_197', 'motif_78', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
78	cosine	2000	25.0	0.9267	-28.031	0.0	0.0	['motif_118', 'motif_197', 'motif_245', 'motif_78', 'motif_152', 'motif_134']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1629	cosine	4263	25.0	0.8616	42.048	0.0	0.0	['motif_118', 'motif_197', 'motif_78', 'motif_60', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
78	cosine	1634	25.0	0.9876	0.0	0.0	0.0	['motif_197', 'motif_245', 'motif_51', 'motif_78', 'motif_104', 'motif_294', 'motif_152', 'motif_134']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1634	cosine	3304	25.0	0.9809	-0.0	0.0	0.0	['motif_197', 'motif_245', 'motif_51', 'motif_78', 'motif_104', 'motif_294', 'motif_152', 'motif_134']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1100	cosine	4263	25.0	0.9154	0.001	0.0	0.0	['motif_197', 'motif_78', 'motif_60', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1634	cosine	7421	25.0	0.8771	-298.251	0.0	0.0	['motif_197', 'motif_78', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1100	cosine	7375	25.0	0.8786	298.252	0.0	0.0	['motif_197', 'motif_78', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
2000	cosine	3304	25.0	0.9246	28.031	0.0	0.0	['motif_197', 'motif_245', 'motif_78', 'motif_152', 'motif_134']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
7488	cosine	8943	25.0	0.8206	-46.042	0.0	0.0	['motif_245', 'motif_78', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
3542	cosine	4263	25.0	0.8123	43.975	0.0	0.0	['motif_118', 'motif_197', 'motif_238', 'motif_78', 'motif_80', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
3542	cosine	5302	25.0	0.7713	1.9269999999999998	0.0	0.0	['motif_250', 'motif_118', 'motif_197', 'motif_78', 'motif_121', 'motif_13', 'motif_226', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
2000	cosine	7736	25.0	0.9503	0.0	0.0	0.0	['motif_56', 'motif_197', 'motif_245', 'motif_78', 'motif_152', 'motif_134']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
7375	cosine	7488	25.0	0.8255	18.011	0.0	0.0	['motif_245', 'motif_51', 'motif_78', 'motif_294', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
7421	cosine	7736	25.0	0.8941	270.221	0.0	0.0	['motif_197', 'motif_78', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1634	cosine	7736	25.0	0.9575	-28.031	0.0	0.0	['motif_197', 'motif_245', 'motif_78', 'motif_152', 'motif_134']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
7421	cosine	8943	25.0	0.8564	270.22	0.0	0.0	['motif_197', 'motif_78', 'motif_152', 'motif_13']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
78	cosine	7736	25.0	0.9536	-28.031	0.0	0.0	['motif_197', 'motif_245', 'motif_78', 'motif_152', 'motif_134']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
78	cosine	7421	25.0	0.8703	-298.251	0.0	0.0	['motif_197', 'motif_78', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1724	cosine	3304	25.0	0.8524	-28.031	0.0	0.0	['motif_104', 'motif_294', 'motif_134', 'motif_13']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1104	cosine	7489	25.0	0.9726	0.0	0.0	0.0	['motif_104', 'motif_78', 'motif_51', 'motif_42']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
3673	cosine	7488	25.0	0.8849	0.0	0.0	0.0	['motif_245', 'motif_51', 'motif_95', 'motif_78', 'motif_294', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
3304	cosine	7488	25.0	0.8255	18.011	0.0	0.0	['motif_245', 'motif_51', 'motif_78', 'motif_294', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1634	cosine	7375	25.0	0.9809	-0.0	0.0	0.0	['motif_245', 'motif_197', 'motif_51', 'motif_78', 'motif_104', 'motif_294', 'motif_152', 'motif_134']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1104	cosine	3626	25.0	0.8879	-0.0	0.0	0.0	['motif_104', 'motif_51', 'motif_42']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
2000	cosine	8943	25.0	0.9444	-0.0	0.0	0.0	['motif_118', 'motif_56', 'motif_197', 'motif_245', 'motif_78', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
78	cosine	1724	25.0	0.8417	28.031	0.0	0.0	['motif_104', 'motif_294', 'motif_134']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
4263	cosine	7421	25.0	0.9119	-0.001	0.0	0.0	['motif_197', 'motif_78', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1634	cosine	2000	25.0	0.9279999999999999	-28.031	0.0	0.0	['motif_197', 'motif_245', 'motif_78', 'motif_152', 'motif_134']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1629	cosine	2000	25.0	0.8187	312.267	0.0	0.0	['motif_197', 'motif_78', 'motif_118', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1111	cosine	7488	25.0	0.8982	0.0	0.0	0.0	['motif_245', 'motif_51', 'motif_95', 'motif_78', 'motif_294', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1629	cosine	7736	25.0	0.8313	312.268	0.0	0.0	['motif_197', 'motif_78', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
3626	cosine	7489	25.0	0.8539	0.001	0.0	0.0	['motif_104', 'motif_51', 'motif_42']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
1100	cosine	7421	25.0	0.9867	0.0	0.0	0.0	['motif_197', 'motif_78', 'motif_152']	['motif_78', 'motif_152', 'motif_197', 'motif_245', 'motif_134']
2345	cosine	4257	27.0	0.9257	-13.982999999999999	0.0	0.0	['motif_163', 'motif_131', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1025	cosine	7431	27.0	0.9607	0.001	0.0	0.0	['motif_163', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2326	cosine	7441	27.0	0.8829	390.276	0.0	0.0	['motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2326	cosine	3472	27.0	0.8739	390.276	0.0	0.0	['motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
4257	cosine	6496	27.0	0.9022	388.265	0.0	0.0	['motif_163', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1050	cosine	6496	27.0	0.8978	2.016	0.0	0.0	['motif_163', 'motif_104', 'motif_111', 'motif_294']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1050	cosine	3339	27.0	0.9661	0.0	0.0	0.0	['motif_163', 'motif_111', 'motif_106', 'motif_104', 'motif_294']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2932	cosine	3339	27.0	0.8777	-2.017	0.0	0.0	['motif_163', 'motif_111', 'motif_294']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1046	cosine	3427	27.0	0.925	0.0	0.0	0.0	['motif_234', 'motif_163', 'motif_125', 'motif_131', 'motif_186']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1734	cosine	3427	27.0	0.8575	-15.995	0.0	0.0	['motif_186', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1025	cosine	3339	27.0	0.8777	-2.016	0.0	0.0	['motif_163', 'motif_104', 'motif_111', 'motif_294']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1050	cosine	2932	27.0	0.888	2.017	0.0	0.0	['motif_163', 'motif_111', 'motif_294']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2932	cosine	3313	27.0	0.9874	-0.0	0.0	0.0	['motif_163', 'motif_225', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1903	cosine	4601	27.0	0.8519	-169.03799999999998	0.0	0.0	['motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2932	cosine	7431	27.0	0.9607	0.0	0.0	0.0	['motif_163', 'motif_225', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1046	cosine	7431	27.0	0.9145	-18.009	0.0	0.0	['motif_163', 'motif_131', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1025	cosine	3313	27.0	0.9874	0.001	0.0	0.0	['motif_163', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1025	cosine	1050	27.0	0.888	-2.016	0.0	0.0	['motif_163', 'motif_104', 'motif_111', 'motif_294']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1046	cosine	3339	27.0	0.8678	-20.026	0.0	0.0	['motif_163', 'motif_294']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1042	cosine	4257	27.0	0.9797	-0.003	0.0	0.0	['motif_163', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2932	cosine	6496	27.0	0.9803	-0.001	0.0	0.0	['motif_163', 'motif_111', 'motif_294', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1903	cosine	2177	27.0	0.8636	-15.995	0.0	0.0	['motif_189', 'motif_111', 'motif_13']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2410	cosine	4258	27.0	0.856	-15.995999999999999	0.0	0.0	['motif_111', 'motif_206']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1050	cosine	3313	27.0	0.8894	2.017	0.0	0.0	['motif_163']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2932	cosine	3427	27.0	0.8748	18.01	0.0	0.0	['motif_163', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1046	cosine	2932	27.0	0.9216	-18.01	0.0	0.0	['motif_163', 'motif_294', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
3313	cosine	6496	27.0	0.9778	-0.001	0.0	0.0	['motif_163', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1050	cosine	7431	27.0	0.8808	2.017	0.0	0.0	['motif_163']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
3339	cosine	7431	27.0	0.8932	2.017	0.0	0.0	['motif_163', 'motif_13']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
4257	cosine	7431	27.0	0.8763	388.26599999999996	0.0	0.0	['motif_163', 'motif_131', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2177	cosine	3472	27.0	0.9177	-18.011	0.0	0.0	['motif_111', 'motif_13']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1042	cosine	2345	27.0	0.9219	13.98	0.0	0.0	['motif_163', 'motif_111', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2177	cosine	6496	27.0	0.8731	-15.995	0.0	0.0	['motif_163', 'motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1042	cosine	2932	27.0	0.9233	388.26300000000003	0.0	0.0	['motif_163', 'motif_111', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1123	cosine	2177	27.0	0.8635	0.001	0.0	0.0	['motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2326	cosine	4258	27.0	0.9639	0.001	0.0	0.0	['motif_111', 'motif_206']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2177	cosine	7431	27.0	0.8772	-15.994000000000002	0.0	0.0	['motif_163', 'motif_13']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1734	cosine	7441	27.0	0.8515	-36.021	0.0	0.0	['motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
4258	cosine	7441	27.0	0.8756	390.276	0.0	0.0	['motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2177	cosine	7441	27.0	0.9317	-18.011	0.0	0.0	['motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1025	cosine	1046	27.0	0.9216	18.01	0.0	0.0	['motif_163', 'motif_294', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
3472	cosine	4601	27.0	0.8914	-135.031	0.0	0.0	['motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
3313	cosine	7431	27.0	0.9657	0.0	0.0	0.0	['motif_163', 'motif_225', 'motif_214', 'motif_125', 'motif_131']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
3313	cosine	3339	27.0	0.8801	-2.016	0.0	0.0	['motif_163']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1025	cosine	4257	27.0	0.9111	-388.265	0.0	0.0	['motif_163', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
3313	cosine	3427	27.0	0.8747	18.01	0.0	0.0	['motif_163', 'motif_131', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1046	cosine	6496	27.0	0.9199	-18.011	0.0	0.0	['motif_163', 'motif_294', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1903	cosine	2923	27.0	0.907	-0.0	0.0	0.0	['motif_189', 'motif_111', 'motif_95']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1042	cosine	7431	27.0	0.888	388.26300000000003	0.0	0.0	['motif_163', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
3339	cosine	6496	27.0	0.8824	2.016	0.0	0.0	['motif_163', 'motif_104', 'motif_111', 'motif_294']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1042	cosine	1050	27.0	0.8518	386.246	0.0	0.0	['motif_163', 'motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1025	cosine	6496	27.0	0.9803	-0.0	0.0	0.0	['motif_163', 'motif_111', 'motif_125', 'motif_104', 'motif_294']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1734	cosine	3472	27.0	0.8528	-36.021	0.0	0.0	['motif_225', 'motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1734	cosine	2177	27.0	0.8637	-18.01	0.0	0.0	['motif_189', 'motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1046	cosine	3313	27.0	0.9228	-18.01	0.0	0.0	['motif_163', 'motif_131', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1025	cosine	3427	27.0	0.8748	18.011	0.0	0.0	['motif_163', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1123	cosine	7441	27.0	0.8695	-18.01	0.0	0.0	['motif_104', 'motif_111', 'motif_294']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1123	cosine	3472	27.0	0.8756	-18.01	0.0	0.0	['motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1042	cosine	3313	27.0	0.912	388.26300000000003	0.0	0.0	['motif_163', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
6496	cosine	7431	27.0	0.9544	0.001	0.0	0.0	['motif_163', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
3313	cosine	4257	27.0	0.9012	-388.26599999999996	0.0	0.0	['motif_163', 'motif_131', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1025	cosine	1042	27.0	0.9233	-388.26199999999994	0.0	0.0	['motif_163', 'motif_111', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1123	cosine	1734	27.0	0.857	18.011	0.0	0.0	['motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
2932	cosine	4257	27.0	0.9111	-388.26599999999996	0.0	0.0	['motif_163', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1025	cosine	2932	27.0	1.0	0.001	0.0	0.0	['motif_163', 'motif_111', 'motif_294', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
4601	cosine	7441	27.0	0.8966	135.031	0.0	0.0	['motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
3472	cosine	4258	27.0	0.8667	-390.276	0.0	0.0	['motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1050	cosine	7441	27.0	0.8514	0.0	0.0	0.0	['motif_104', 'motif_111', 'motif_294', 'motif_106']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
3472	cosine	7441	27.0	0.9699	0.0	0.0	0.0	['motif_111']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1042	cosine	6496	27.0	0.9225	388.26199999999994	0.0	0.0	['motif_163', 'motif_111', 'motif_125']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1046	cosine	1050	27.0	0.8525	-20.026	0.0	0.0	['motif_163', 'motif_294']	['motif_163', 'motif_111', 'motif_125', 'motif_294', 'motif_131']
1277	cosine	3418	28.0	0.948	-44.026	0.0	0.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1160	cosine	2670	28.0	0.9557	-44.026	0.0	0.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
2670	cosine	3367	28.0	0.97	44.026	0.0	0.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1418	cosine	4695	28.0	0.9508	88.053	0.0	0.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3391	cosine	3657	28.0	0.9399	-132.08	0.0	0.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3657	cosine	4661	28.0	0.9345	132.079	0.0	0.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3936	cosine	5392	28.0	0.8648	132.08	0.0	0.0	['motif_75']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	cosine	3391	28.0	0.9522	44.027	0.0	0.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3367	cosine	4638	28.0	0.9647	0.0	0.0	0.0	['motif_272', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1160	cosine	3367	28.0	0.9715	0.001	0.0	0.0	['motif_272', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
638	cosine	1159	28.0	0.9119	-44.026	0.0	0.0	['motif_261', 'motif_288']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3391	cosine	4661	28.0	0.9714	-0.0	0.0	0.0	['motif_20', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3418	cosine	4695	28.0	0.9541	0.0	0.0	0.0	['motif_142', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1160	cosine	1277	28.0	0.9522	-44.026	0.0	0.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
638	cosine	10188	28.0	0.945	88.053	0.0	0.0	['motif_98', 'motif_261', 'motif_94']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1277	cosine	4695	28.0	0.9529	-44.026	0.0	0.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
117	cosine	3358	28.0	0.9078	0.001	0.0	0.0	['motif_75', 'motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
638	cosine	3353	28.0	0.9359999999999999	-44.026	0.0	0.0	['motif_261', 'motif_94', 'motif_288']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1160	cosine	4638	28.0	0.9757	0.001	0.0	0.0	['motif_272', 'motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3842	cosine	5392	28.0	0.8835	44.027	0.0	0.0	['motif_94']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1277	cosine	2670	28.0	0.965	0.0	0.0	0.0	['motif_20', 'motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
2686	cosine	10188	28.0	0.9316	132.079	0.0	0.0	['motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3842	cosine	3895	28.0	0.9563	-44.026	0.0	0.0	['motif_288', 'motif_98', 'motif_94']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
2670	cosine	3391	28.0	0.956	0.001	0.0	0.0	['motif_20', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3842	cosine	3936	28.0	0.9448	-88.052	0.0	0.0	[]	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1139	cosine	1159	28.0	0.965	44.026	0.0	0.0	['motif_75', 'motif_250', 'motif_261', 'motif_288']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
715	cosine	1418	28.0	0.9662	-44.027	0.0	0.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	cosine	1418	28.0	0.9618	-88.053	0.0	0.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1418	cosine	1437	28.0	0.9324	88.053	0.0	0.0	['motif_75', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
3895	cosine	5392	28.0	0.8962	88.053	0.0	0.0	['motif_94']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
715	cosine	1896	28.0	0.9732	0.0	0.0	0.0	['motif_23', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
638	cosine	3358	28.0	0.9108	-88.052	0.0	0.0	['motif_94', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
206	cosine	1896	28.0	0.9637	-44.026	0.0	0.0	['motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
4638	cosine	4661	28.0	0.9470000000000001	-44.026	0.0	0.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
1160	cosine	4695	28.0	0.9435	-88.052	0.0	0.0	['motif_75', 'motif_250', 'motif_261']	['motif_261', 'motif_250', 'motif_75', 'motif_94', 'motif_20']
